energy(0),homogeneity(0),contrast(0),correlation(0),energy(45),homogeneity(45),contrast(45),correlation(45),energy(90),homogeneity(90),contrast(90),correlation(90),energy(135),homogeneity(135),contrast(135),correlation(135),label
0.014540145970344373,0.07123012909719645,860.7536410256411,0.9207506746472878,0.012742205338136513,0.05111980839325316,1382.8650937532375,0.8693443550629563,0.012891463481389346,0.05278200682661907,1355.908085961657,0.8716165732837388,0.014540145970344373,0.07123012909719645,860.7536410256411,0.9207506746472878,benign
0.011815394631406014,0.06272879080418736,1386.1640000000002,0.8727597766573577,0.010280326082652303,0.04451383365956357,2507.319926447736,0.7635733106372627,0.01031006774396878,0.04527836091363134,2485.206400742115,0.7653683977521626,0.011815394631406014,0.06272879080418736,1386.1640000000002,0.8727597766573577,benign
0.011825086717277696,0.06670538990008283,1539.580384615385,0.8570994601305173,0.0107936010128294,0.05009103410442972,2246.349347353155,0.7870810554418695,0.010949849534001046,0.05077519938016851,2062.202664399093,0.8047418397318917,0.011825086717277696,0.06670538990008283,1539.580384615385,0.8570994601305173,benign
0.010096819269890707,0.05904209104125451,1543.0671794871794,0.8578349405563824,0.009101720374672937,0.04304205308584089,2709.5996840360513,0.7496894898757234,0.009051810186768375,0.043072547812520144,2666.880643166357,0.753683600160756,0.010096819269890707,0.05904209104125451,1543.0671794871794,0.8578349405563824,benign
0.010871598329137798,0.06369053972008545,1458.025435897436,0.8647570214888417,0.009803738204503195,0.048857221263400974,2470.382238682275,0.767697381536855,0.009880849177172985,0.04876138856184752,2507.5777674706246,0.7644278239866057,0.010871598329137798,0.06369053972008545,1458.025435897436,0.8647570214888417,benign
0.010147919793441526,0.06624182218542797,1106.6135128205128,0.8978981277249657,0.009154131691702993,0.04793875463014684,1767.747358334197,0.8336742247871933,0.009401005177343697,0.05137566909723011,1586.3883735312306,0.8508487704455313,0.010147919793441526,0.06624182218542797,1106.6135128205128,0.8978981277249657,benign
0.01968015951411437,0.09126945313815144,501.9715897435898,0.9530635180305866,0.01855491172913519,0.06254488970223898,1019.4893038433647,0.9029952436342517,0.01855083562617297,0.06451817929764583,972.7503349824779,0.9073632867825608,0.01968015951411437,0.09126945313815144,501.9715897435898,0.9530635180305866,benign
0.010372500055263906,0.06008824035369374,1287.2477692307693,0.8815276161578023,0.009409245446224653,0.04557469801862332,2049.4855485341345,0.8084002297369627,0.009717140052000995,0.04666361908874487,1924.9547515976087,0.8201153848029454,0.010372500055263906,0.06008824035369374,1287.2477692307693,0.8815276161578023,benign
0.01693391261491874,0.06851170375616009,1587.9359487179486,0.8523176436693445,0.016878840409578648,0.061781113348293074,1816.8934269139131,0.8326883518712115,0.017545705121211803,0.06665100049154227,1361.1346371882087,0.8746301951204994,0.01693391261491874,0.06851170375616009,1587.9359487179486,0.8523176436693445,benign
0.011557107441435606,0.0598639251568506,1283.1638205128206,0.8807186030098741,0.009534075742442829,0.03646381732760324,2899.5969646741946,0.7254907238977157,0.009742031973094176,0.040598750714201694,2695.3874201195626,0.7449406177206311,0.011557107441435606,0.0598639251568506,1283.1638205128206,0.8807186030098741,benign
0.01709621032938474,0.06041257209728587,1695.7529487179486,0.8422958524829367,0.015260139084379355,0.04669936757035639,3332.2521495908013,0.6892360311041507,0.015258024915196514,0.046703723718588844,3286.9315605029888,0.6930325407733382,0.01709621032938474,0.06041257209728587,1695.7529487179486,0.8422958524829367,benign
0.03603464619634452,0.13022294479091256,438.92207692307693,0.9583587927357654,0.03521110204253809,0.09373620995615785,1021.1315653164818,0.9023176032517296,0.03517767162303751,0.09105805227399573,1002.6772314986601,0.9042341393607175,0.03603464619634452,0.13022294479091256,438.92207692307693,0.9583587927357654,benign
0.017393311492672432,0.07570568551439205,713.6904102564105,0.9336485366844267,0.015600265513743335,0.055200014884890444,1285.613643426914,0.8796878990417004,0.015803192807199367,0.058465823613374567,1214.1805813234384,0.8863414012863405,0.017393311492672432,0.07570568551439205,713.6904102564105,0.9336485366844267,benign
0.02278767444275251,0.08837026192595823,697.9765128205129,0.9355293685661376,0.022043089745179382,0.06594963441648338,1228.031881280431,0.8854247475769954,0.021385022028253285,0.06649328333562478,1210.5727942692226,0.8871114712199246,0.02278767444275251,0.08837026192595823,697.9765128205129,0.9355293685661376,benign
0.009550378549591617,0.058067170140029975,1126.2041282051282,0.8957134288609301,0.00822076216406078,0.03959365431110849,2162.8852429296594,0.7972286993443111,0.008245843317503302,0.041503217907197604,2165.747010925582,0.7970355502214829,0.009550378549591617,0.058067170140029975,1126.2041282051282,0.8957134288609301,benign
0.1963337075506358,0.2582264412786686,856.2633076923078,0.9012256954712374,0.19401826739934142,0.22678106976987794,1741.6503936600022,0.7982330198371377,0.19066850804676158,0.2243352684868631,1843.0465367965369,0.7861079870783088,0.1963337075506358,0.2582264412786686,856.2633076923078,0.9012256954712374,benign
0.010931846124857751,0.05621775811554587,1208.1161794871796,0.8875716179623281,0.00965531296087667,0.038900977257306596,2162.2374391380918,0.7963594147505285,0.009770462907205825,0.04142521054122726,2107.0126520305093,0.8018551533706796,0.010931846124857751,0.05621775811554587,1208.1161794871796,0.8875716179623281,benign
0.01128122083190694,0.05239934456360251,1957.0451538461539,0.8186953140660902,0.010202799764459881,0.03738910206538645,2958.3510566663217,0.7173268676689817,0.010140537733636146,0.0369973760606508,3008.989564007421,0.7124878569113252,0.01128122083190694,0.05239934456360251,1957.0451538461539,0.8186953140660902,benign
0.011256001394361812,0.05188991502628537,1853.3533076923075,0.8281236762482507,0.01013141834435443,0.03698122970312406,2893.2844711488656,0.7292902780699883,0.010390753009682209,0.039412733441043825,2515.79532570604,0.7647241564462965,0.011256001394361812,0.05188991502628537,1853.3533076923075,0.8281236762482507,benign
0.013668434484211355,0.0762744389731891,926.8587435897437,0.9145138964430882,0.01267946263679189,0.06079967401669184,1474.1454211126074,0.8619442739814602,0.01253944453503995,0.05868181616089278,1486.2744021851165,0.8606023494664891,0.013668434484211355,0.0762744389731891,926.8587435897437,0.9145138964430882,benign
0.01720487981784096,0.07347701103394483,904.4076666666668,0.9154524411250166,0.016299791248257818,0.054616551657041816,1419.1263337822443,0.8643923425829375,0.01642164353374569,0.056025669920481955,1314.279761904762,0.8744549767726693,0.01720487981784096,0.07347701103394483,904.4076666666668,0.9154524411250166,benign
0.18875970395787417,0.24013379885480157,780.0236923076923,0.9107631633537113,0.18123688817743522,0.21817345216982229,1203.6271107427742,0.8595825069969021,0.1815666660017991,0.21975832296710338,1163.499484642342,0.8641434843014927,0.18875970395787417,0.24013379885480157,780.0236923076923,0.9107631633537113,benign
0.04499261024867109,0.09347583853212175,1465.0844358974362,0.863096201457908,0.03970213826462387,0.06862818992228391,2413.71174764322,0.7685712575446576,0.039751275380282496,0.07061106094921817,2368.7658472479898,0.7728727720110965,0.04499261024867109,0.09347583853212175,1465.0844358974362,0.863096201457908,benign
0.04340944991450989,0.10214761414286552,1141.998743589744,0.8928000178353822,0.03935680680460909,0.07902268916456331,2077.8579198176735,0.8011802433533554,0.03995870892171321,0.08188348538006449,2006.1632137703566,0.8081164736136995,0.04340944991450989,0.10214761414286552,1141.998743589744,0.8928000178353822,benign
0.011648520686680956,0.06001979541654752,1453.5535128205129,0.8646301063362756,0.010567171018647022,0.041888354194772395,2240.5948668807628,0.786047528342653,0.011191066009533132,0.04757560801950987,1961.3243145743145,0.8129225011754292,0.011648520686680956,0.06001979541654752,1453.5535128205129,0.8646301063362756,benign
0.010354927490808807,0.054715181077578966,2080.3346666666666,0.8060235154226785,0.009639374110067352,0.042887188603249506,3160.930746918057,0.7068349510802624,0.009688158572211987,0.04443719280990901,3104.3222531436813,0.7126305774407364,0.010354927490808807,0.054715181077578966,2080.3346666666666,0.8060235154226785,benign
0.01054111264925514,0.047168493702719486,2374.3655128205132,0.7788102887581726,0.009651526175208007,0.03276910305965808,3674.48575572361,0.655913365492951,0.009859086314162338,0.034839706130054535,3449.4129045557615,0.677280398764833,0.01054111264925514,0.047168493702719486,2374.3655128205132,0.7788102887581726,benign
0.01139188956797748,0.06395509282442421,1106.503794871795,0.8978744480994792,0.009873667489314735,0.04389990204386954,2020.3862011809804,0.8110104939910111,0.009909233610533544,0.04432365654670121,2014.402185116471,0.8115041931611259,0.01139188956797748,0.06395509282442421,1106.503794871795,0.8978744480994792,benign
0.013363083181304145,0.06880545420889418,1132.2316153846155,0.8943102499351171,0.011667148899649437,0.04275451827420269,2345.359758624262,0.7751635822648866,0.011862185494821981,0.04594671951578767,2135.537827252113,0.7954781198899961,0.013363083181304145,0.06880545420889418,1132.2316153846155,0.8943102499351171,benign
0.013976652364151788,0.07560124600117599,772.4270512820514,0.9287066673390855,0.012628696161615749,0.05174582494036249,1457.5656013674509,0.8616294214557726,0.012971026037144496,0.057662415587767905,1378.9204030096887,0.8689530392059406,0.013976652364151788,0.07560124600117599,772.4270512820514,0.9287066673390855,benign
0.021435675069390127,0.06295178623279479,1795.620846153846,0.8334907794932672,0.0205121013535895,0.049513173586310605,2527.8612348492697,0.7631135681875143,0.020892247647469636,0.050547815495024476,2525.8160430839002,0.763445490552582,0.021435675069390127,0.06295178623279479,1795.620846153846,0.8334907794932672,benign
0.010986409032616284,0.05647363323537233,1874.5306153846152,0.826712357491535,0.009381277824855289,0.03562252702339004,3626.0717911530096,0.6604694405187154,0.009555542623242623,0.038671972919656225,3389.378169449598,0.6824062391943934,0.010986409032616284,0.05647363323537233,1874.5306153846152,0.826712357491535,benign
0.01484452628251465,0.07234538400733556,563.263358974359,0.9478889304617828,0.013670519397949004,0.05646636540672588,889.4581477260955,0.9158797365423286,0.013607735715555522,0.05311807382383716,928.5758606472891,0.9120512812697457,0.01484452628251465,0.07234538400733556,563.263358974359,0.9478889304617828,benign
0.023204278210810208,0.07836326264621032,874.6141282051284,0.9179741515916207,0.022552527635406303,0.06007216784615067,1085.9517766497465,0.8963859766236022,0.022742955925076542,0.06117539427648161,1034.5385745207175,0.9010903865084059,0.023204278210810208,0.07836326264621032,874.6141282051284,0.9179741515916207,benign
0.014584853400632753,0.05419631885204867,2363.9434102564105,0.7805296787866071,0.012674264159472936,0.03219918758563407,4112.333082979385,0.6094261918246475,0.012620831797262137,0.033052706737367,4097.249896928468,0.6107704352284778,0.014584853400632753,0.05419631885204867,2363.9434102564105,0.7805296787866071,benign
0.010532314633784737,0.04527078631949108,2376.565512820513,0.7801814535541294,0.00926090744824424,0.029799959377343303,4181.421293898271,0.6119251882908896,0.009285470103997332,0.029618039153945272,4165.0677179962895,0.613183577902346,0.010532314633784737,0.04527078631949108,2376.565512820513,0.7801814535541294,benign
0.014700181360051617,0.05888128712679733,2311.098974358975,0.788590774742079,0.012587733087892631,0.04167392093317786,4190.43797265099,0.6142911146434739,0.012939647147654021,0.04315603744241919,4088.9727633477632,0.6233206469159233,0.014700181360051617,0.05888128712679733,2311.098974358975,0.788590774742079,benign
0.012708614233646602,0.058701351233558394,1416.5108461538464,0.86894487214827,0.011039464201530822,0.04116371275192246,2375.9040453744947,0.7774485508484159,0.011188826017666258,0.04107029604030296,2305.1234281591423,0.7839112683680489,0.012708614233646602,0.058701351233558394,1416.5108461538464,0.86894487214827,benign
0.01173402644985251,0.052546670380277695,1942.4926410256414,0.8194590806325542,0.010860646553516895,0.039985816877422524,2752.0620273490113,0.7421092151676816,0.010582367882255316,0.03873301571265453,2921.9108946608944,0.7262591955335929,0.01173402644985251,0.052546670380277695,1942.4926410256414,0.8194590806325542,benign
0.011809286064104498,0.05164376003279206,1676.581153846154,0.844343591703808,0.010113030007919173,0.03696929811322951,3308.359473738735,0.6906217634042364,0.010344288647817348,0.040110956983302554,3199.992450010307,0.7008704625822834,0.011809286064104498,0.05164376003279206,1676.581153846154,0.844343591703808,benign
0.011831006521799792,0.0473237763262732,2377.5522564102566,0.7788080669481222,0.010480522708564899,0.03210248247632809,3935.6846576193934,0.6329722652677163,0.010691932710653222,0.03509332977435794,3613.4211502782928,0.6632037574939457,0.011831006521799792,0.0473237763262732,2377.5522564102566,0.7788080669481222,benign
0.009929898933708343,0.041113804457666,3503.1262051282047,0.6790612113291632,0.009169908220193793,0.03243993619650852,4926.244431782867,0.5487060932655079,0.009135813831147564,0.031747910567280865,5198.267187177901,0.5235618772122465,0.009929898933708343,0.041113804457666,3503.1262051282047,0.6790612113291632,benign
0.011444675830499537,0.05067827378748797,2030.0723846153846,0.8119474264250686,0.010397491232557076,0.03660999736011633,3041.2262768051387,0.7097868218822613,0.01034600554620535,0.03586997727670117,3080.7098278705416,0.7060521093529043,0.011444675830499537,0.05067827378748797,2030.0723846153846,0.8119474264250686,benign
0.011916609770763888,0.04868940018667239,2288.500641025641,0.7871558391385117,0.01054299145351076,0.031183131760846014,3813.980938568321,0.6451607191190853,0.010770805529809765,0.0353758759319446,3480.2875695732837,0.6763841885229637,0.011916609770763888,0.04868940018667239,2288.500641025641,0.7871558391385117,benign
0.07332559579047151,0.11795515758422832,1527.126871794872,0.8551118401601544,0.06810580671567341,0.10135721177283334,2710.933155495701,0.7427308531975358,0.06845794727746748,0.10099472291364417,2606.7107039785615,0.7527211422520823,0.07332559579047151,0.11795515758422832,1527.126871794872,0.8551118401601544,benign
0.013790212252813452,0.08439067534124572,701.8360769230769,0.9352403318913681,0.012118259810525205,0.05678410993050939,1697.8804257743707,0.8390308597357239,0.012357802217857575,0.061871643279847684,1555.2583230261798,0.852387673314874,0.013790212252813452,0.08439067534124572,701.8360769230769,0.9352403318913681,benign
0.012767930630958787,0.061364877614982744,1409.702,0.8700241051148251,0.010999610602340929,0.04171219361364699,2396.0360509686116,0.7764324616250202,0.011195915316727973,0.042791343670412756,2322.4594413522977,0.7830984861011506,0.012767930630958787,0.061364877614982744,1409.702,0.8700241051148251,benign
0.011413684302148558,0.061412829817677136,1446.1933333333332,0.8663444473795642,0.010059363727081643,0.03815873773366064,2570.070030042474,0.7556896422062658,0.010097114586931676,0.04051104133927412,2437.5383426097706,0.7683012364585897,0.011413684302148558,0.061412829817677136,1446.1933333333332,0.8663444473795642,benign
0.01341370010203562,0.06532067969449691,932.4792307692308,0.9127826949335133,0.012447167435657634,0.0506800452116294,1379.7587796539935,0.8699463499945305,0.012448274613972693,0.048989900587864475,1372.3907441764584,0.8707679051458439,0.01341370010203562,0.06532067969449691,932.4792307692308,0.9127826949335133,benign
0.08376582052973863,0.13067254712748128,1958.126102564103,0.8134225454670935,0.08247688649361654,0.11399285876119106,3266.880891950689,0.6872391424956837,0.0820348831084179,0.1127883474583376,3196.0893372500514,0.6935033922678755,0.08376582052973863,0.13067254712748128,1958.126102564103,0.8134225454670935,benign
0.0105163221185319,0.04503947001434807,2532.847051282052,0.7668957086394769,0.009600904624115997,0.034283785012375875,3757.465192168238,0.6538017752788352,0.009670528881732272,0.03300954698472024,3703.269763966193,0.6583832387408055,0.0105163221185319,0.04503947001434807,2532.847051282052,0.7668957086394769,benign
0.08178774585147916,0.1330958544364259,1747.5697692307695,0.8313630986230436,0.0750734133879156,0.10582519234612692,3017.3580234124115,0.7023794701491102,0.07678383128489416,0.11140304328334599,2857.9920377241806,0.7184888782543273,0.08178774585147916,0.1330958544364259,1747.5697692307695,0.8313630986230436,benign
0.010428492301216345,0.05604326702648978,1995.283051282051,0.8138406681188479,0.009056674008242074,0.036652911642198895,3493.326271625401,0.6704091451799177,0.009190558952731128,0.037617168688476844,3287.230287569573,0.6905074882780246,0.010428492301216345,0.05604326702648978,1995.283051282051,0.8138406681188479,benign
0.010598044179655276,0.04573852777674936,2271.1842820512825,0.7902984067809414,0.00927017349777097,0.02906572547562553,4087.2892624054693,0.6209413325347154,0.009276044163523687,0.028524220217722492,4096.211348175634,0.6199564195627932,0.010598044179655276,0.04573852777674936,2271.1842820512825,0.7902984067809414,benign
0.010881028372136522,0.04354408491764475,3293.22858974359,0.6939280538011063,0.009824702688018647,0.029836079056274434,5208.79819745157,0.5120240444730612,0.009932959038223508,0.029739210135906566,5140.8630694702115,0.5188871680747287,0.010881028372136522,0.04354408491764475,3293.22858974359,0.6939280538011063,benign
0.015538080726483628,0.07917792856958722,651.6301794871797,0.9388585154518446,0.014529542776587858,0.05391678920773587,1316.3106029213718,0.8740685762455026,0.014708721976509888,0.057796476071616865,1177.7086683158109,0.8875412786784773,0.015538080726483628,0.07917792856958722,651.6301794871797,0.9388585154518446,benign
0.010450062836209952,0.06383465360722475,1482.7601794871796,0.8637753625036644,0.009209122047490005,0.04437478790172173,2807.398088677095,0.7384285353209626,0.009375756711785777,0.045463753587849626,2788.01079674294,0.7400516560718972,0.010450062836209952,0.06383465360722475,1482.7601794871796,0.8637753625036644,benign
0.01063878567712315,0.03511224790984395,4080.953435897436,0.622149423424968,0.010025433899498542,0.026590334281789283,5722.456334818192,0.46629698935985525,0.00982831103201361,0.0258706183863174,5957.752422180994,0.4442250909394816,0.01063878567712315,0.03511224790984395,4080.953435897436,0.622149423424968,benign
0.01580507703946859,0.07792694881000785,746.9573076923076,0.9313711776861825,0.015294987661417103,0.06540361191889515,1052.2152180669223,0.9022714789646904,0.015349322463604603,0.0655667224438946,1158.2183312719028,0.8922467162892849,0.01580507703946859,0.07792694881000785,746.9573076923076,0.9313711776861825,benign
0.015012880728601132,0.07187494213796193,767.1875384615386,0.9284554161832083,0.013913861781782652,0.05428008240617173,1148.6438671915469,0.890550799849938,0.013800102702028381,0.055669069091197385,1174.5535456606885,0.8881114331794098,0.015012880728601132,0.07187494213796193,767.1875384615386,0.9284554161832083,benign
0.022250272401910895,0.08726855026532204,938.6504102564102,0.9125117801667469,0.02145153802142282,0.06794333073027436,1040.3397907386307,0.9020821743957117,0.02185708930273127,0.07086630181519712,909.4904143475571,0.9143400228219147,0.022250272401910895,0.08726855026532204,938.6504102564102,0.9125117801667469,benign
0.011721847525100703,0.052237385178451,1930.2380512820514,0.8207520789528181,0.010799161338523579,0.03979988665740832,2789.566352429297,0.7388580398888286,0.010546196691387958,0.03689249442984545,2972.370696763554,0.7217340513699242,0.011721847525100703,0.052237385178451,1930.2380512820514,0.8207520789528181,benign
0.012516694965523469,0.053907715865029,1986.0892564102567,0.8165752637938357,0.010342706958803467,0.034729276251395956,5326.402879933699,0.5118347277928219,0.010458523108580146,0.03686321718531573,5182.4663213770355,0.5245699663710826,0.012516694965523469,0.053907715865029,1986.0892564102567,0.8165752637938357,benign
